iteration,time_sampling,stoc_pol_mean,stoc_pol_std,stoc_pol_max,stoc_pol_min,rollout_success,alpha,delta,time_vpg,time_npg,kl_dist,surr_improvement,running_score,rwd_sparse,rwd_dense,success_percentage,num_samples,time_VF,VF_error_before,VF_error_after,env_samples,eval_score,eval_success
0,1.2229859828948975,0.00799138550517652,0.005847178438388509,0.01623454185306164,0.001023239185077512,0.0,0.14619081056808017,0.1,0.08951067924499512,0.05791139602661133,0.055279575,0.93436575,0.00799138550517652,0.0,0.0001577668417699889,0.0,200,0.053787946701049805,36.70212552771327,11.008278875450094,200,0.0077628974678210895,0.0
1,1.042241096496582,0.010072312328057876,0.004299225375091631,0.01699222755060641,0.005792494725823984,0.0,0.14594435056137436,0.1,0.0030164718627929688,0.05745196342468262,0.04797912,0.81806153,0.008199478187464656,0.0,0.00019012800293694834,0.0,200,0.14431071281433105,7.886660704323766,1.083515384651799,400,0.008503584650767669,0.0
2,1.0640153884887695,0.007526427204411458,0.0017440753352060284,0.009198800278135374,0.005056245273844807,0.0,0.1404115004156016,0.1,0.0029549598693847656,0.057668447494506836,0.051677395,1.120434,0.008132173089159337,0.0,0.00014972540561696799,0.0,200,0.02721858024597168,2.960776182581856,3.517447545190689,600,0.009701939249147928,0.0
3,1.1690993309020996,0.006748214343662978,0.004801466121935993,0.01269593086773882,0.001157437663019024,0.0,0.14407548837058487,0.1,0.10110306739807129,0.3192756175994873,0.05200655,0.86882675,0.007993777214609702,0.0,0.00013433975196820643,0.0,200,0.1635913848876953,2.297833519988919,1.2830033808974979,800,0.01012044391551811,0.0
4,1.233311653137207,0.023748690286585186,0.010562882142843413,0.0365403396558219,0.00882021253687558,0.0,0.1516711925461982,0.1,0.054822444915771484,0.07462573051452637,0.049401797,1.0314679,0.00956926852180725,0.0,0.0004736499897557274,0.0,200,0.16133904457092285,0.8824089260166023,0.3923200602683618,1000,0.010570462335785845,0.0
5,1.3138272762298584,0.033410612417439416,0.018530710508674237,0.06538718526725931,0.02020240571370185,0.0,0.14406401701954108,0.1,0.09383893013000488,0.5711479187011719,0.049647484,1.3788137,0.011953402911370467,0.0,0.0006525440068721933,0.0,200,0.12322402000427246,0.6192652869276396,0.4993565233453376,1200,0.010196921350881643,0.0
6,1.3183083534240723,0.010665187893076711,0.007523163070834805,0.02357605617648749,0.004788877408061685,0.0,0.1479119737965185,0.1,0.03562808036804199,0.05733036994934082,0.05071044,0.89958984,0.011824581409541093,0.0,0.00021262061808306184,0.0,200,0.05592989921569824,5.557097451231427,1.9442587692015505,1400,0.013973993503913878,0.0
7,1.255556344985962,0.01112916617392043,0.011307167638156021,0.0304628819316779,0.0032101657488552105,0.0,0.14872809374715656,0.1,0.003239870071411133,0.055396318435668945,0.05001972,1.4141867,0.011755039885979026,0.0,0.00022140121534125392,0.0,200,0.15601873397827148,1.7486995702982449,1.0852980500548322,1600,0.011758335607133569,0.0
8,1.2558495998382568,0.037409063545284484,0.04248809757277181,0.10853595664696686,0.003070054849334298,0.0,0.14773537983829152,0.1,0.005191326141357422,0.08047723770141602,0.048120715,1.2018774,0.014320442251909572,0.0,0.0007458172149680276,0.0,200,0.09875202178955078,0.9998900783735253,0.7519215401928713,1800,0.013870430742299959,0.0
9,1.3376340866088867,0.022335697805723496,0.018802249032002755,0.05223436548236112,0.001764518033460375,0.0,0.14200482048795157,0.1,0.09405946731567383,0.11899924278259277,0.050484583,1.2683829,0.015121967807290965,0.0,0.0004440455808757639,0.0,200,0.09037303924560547,0.49942752084344616,0.6804169335442238,2000,0.01771164111969478,0.0
10,1.2584187984466553,0.009076694875864929,0.005869182303237886,0.017168302116493516,0.0015951688083884015,0.0,0.13914162803551153,0.1,0.09366416931152344,0.9344677925109863,0.048431948,1.2056758,0.014517440514148362,0.0,0.00018149863815005086,0.0,200,0.16048550605773926,8.42411026795823,4.486105428471232,2200,0.016048510229127618,0.0
11,1.2796909809112549,0.03375262222700531,0.027816963381719417,0.07434141550770824,0.004921048245844049,0.0,0.13691254642889186,0.1,0.10271596908569336,0.4822978973388672,0.050694965,1.3381616,0.01644095868543406,0.0,0.0006732191223348353,0.0,200,0.16277289390563965,0.5317420669581164,0.5837623402267907,2400,0.0155835875242841,0.0
12,1.2740163803100586,0.03410040479174225,0.0300568909474275,0.08402107432621414,0.007898882420099706,0.0,0.13883983819738546,0.1,0.0052814483642578125,0.06524395942687988,0.048512574,1.3749194,0.018206903296064877,0.0,0.0006818795031822414,0.0,200,0.06533384323120117,0.5761790554264663,0.5211392373300512,2600,0.023854275644640734,0.0
13,1.2150342464447021,0.03657475023119931,0.045891730257974654,0.11480353610745951,0.0036954633020106413,0.0,0.14322988176079962,0.1,0.0053598880767822266,0.0794222354888916,0.04706522,1.3407196,0.02004368798957832,0.0,0.000728978280989644,0.0,200,0.16290950775146484,0.6986026446530976,0.6686837734524131,2800,0.02999633309351046,0.0
